id,alert_type,severity,status,message,delivery_id,vehicle_id,region,created_at,resolved_at
ALT-KGL-001019,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003797 is delayed by 12 minutes.,DLV-KGL-003797,VHL-KGL-020,Izmir-Konak,2026-05-04T03:16:00Z,
ALT-KGL-001020,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003799 is delayed by 22 minutes.,DLV-KGL-003799,VHL-KGL-010,Istanbul-Kadikoy,2026-05-04T03:18:00Z,
ALT-KGL-001021,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003805 is delayed by 14 minutes.,DLV-KGL-003805,VHL-KGL-003,Istanbul-Kadikoy,2026-05-04T03:24:00Z,
ALT-KGL-001022,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003810 is delayed by 18 minutes.,DLV-KGL-003810,VHL-KGL-014,Bursa-Nilufer,2026-05-04T03:29:00Z,
ALT-KGL-001023,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003811 is delayed by 25 minutes.,DLV-KGL-003811,VHL-KGL-004,Istanbul-Sisli,2026-05-04T03:30:00Z,
ALT-KGL-001024,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003814 is delayed by 20 minutes.,DLV-KGL-003814,VHL-KGL-015,Ankara-Cankaya,2026-05-04T03:33:00Z,
ALT-KGL-001025,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003817 is delayed by 29 minutes.,DLV-KGL-003817,VHL-KGL-003,Bursa-Nilufer,2026-05-04T03:36:00Z,
ALT-KGL-001026,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003818 is delayed by 25 minutes.,DLV-KGL-003818,VHL-KGL-005,Bursa-Nilufer,2026-05-04T03:37:00Z,
ALT-KGL-001027,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003825 is delayed by 16 minutes.,DLV-KGL-003825,VHL-KGL-014,Istanbul-Kadikoy,2026-05-04T03:44:00Z,
ALT-KGL-001028,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003837 is delayed by 7 minutes.,DLV-KGL-003837,VHL-KGL-016,Bursa-Nilufer,2026-05-04T03:56:00Z,
ALT-KGL-001029,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003842 is delayed by 18 minutes.,DLV-KGL-003842,VHL-KGL-004,Bursa-Nilufer,2026-05-04T04:01:00Z,
ALT-KGL-001030,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003847 is delayed by 29 minutes.,DLV-KGL-003847,VHL-KGL-017,Istanbul-Kadikoy,2026-05-04T04:06:00Z,
ALT-KGL-001031,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003849 is delayed by 19 minutes.,DLV-KGL-003849,VHL-KGL-001,Istanbul-Kadikoy,2026-05-04T04:08:00Z,
ALT-KGL-001032,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003856 is delayed by 22 minutes.,DLV-KGL-003856,VHL-KGL-011,Istanbul-Sisli,2026-05-04T04:15:00Z,
ALT-KGL-001033,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003857 is delayed by 17 minutes.,DLV-KGL-003857,VHL-KGL-009,Istanbul-Kadikoy,2026-05-04T04:16:00Z,
ALT-KGL-001034,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003862 is delayed by 13 minutes.,DLV-KGL-003862,VHL-KGL-012,Izmir-Konak,2026-05-04T04:21:00Z,
ALT-KGL-001035,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003864 is delayed by 21 minutes.,DLV-KGL-003864,VHL-KGL-007,Izmir-Konak,2026-05-04T04:23:00Z,
ALT-KGL-001036,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003867 is delayed by 26 minutes.,DLV-KGL-003867,VHL-KGL-017,Izmir-Konak,2026-05-04T04:26:00Z,
ALT-KGL-001037,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003868 is delayed by 15 minutes.,DLV-KGL-003868,VHL-KGL-010,Ankara-Cankaya,2026-05-04T04:27:00Z,
ALT-KGL-001038,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003869 is delayed by 26 minutes.,DLV-KGL-003869,VHL-KGL-020,Izmir-Konak,2026-05-04T04:28:00Z,
ALT-KGL-001039,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003870 is delayed by 20 minutes.,DLV-KGL-003870,VHL-KGL-014,Izmir-Konak,2026-05-04T04:29:00Z,
ALT-KGL-001040,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003872 is delayed by 21 minutes.,DLV-KGL-003872,VHL-KGL-018,Istanbul-Kadikoy,2026-05-04T04:31:00Z,
ALT-KGL-001041,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003873 is delayed by 5 minutes.,DLV-KGL-003873,VHL-KGL-013,Istanbul-Sisli,2026-05-04T04:32:00Z,
ALT-KGL-001042,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003877 is delayed by 5 minutes.,DLV-KGL-003877,VHL-KGL-014,Istanbul-Sisli,2026-05-04T04:36:00Z,
ALT-KGL-001043,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003878 is delayed by 16 minutes.,DLV-KGL-003878,VHL-KGL-019,Izmir-Konak,2026-05-04T04:37:00Z,
ALT-KGL-001044,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003879 is delayed by 24 minutes.,DLV-KGL-003879,VHL-KGL-001,Istanbul-Kadikoy,2026-05-04T04:38:00Z,
ALT-KGL-001045,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003881 is delayed by 11 minutes.,DLV-KGL-003881,VHL-KGL-007,Istanbul-Sisli,2026-05-04T04:40:00Z,
ALT-KGL-001046,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003893 is delayed by 9 minutes.,DLV-KGL-003893,VHL-KGL-010,Bursa-Nilufer,2026-05-04T04:52:00Z,
ALT-KGL-001047,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003897 is delayed by 7 minutes.,DLV-KGL-003897,VHL-KGL-004,Istanbul-Kadikoy,2026-05-04T04:56:00Z,
ALT-KGL-001048,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003901 is delayed by 18 minutes.,DLV-KGL-003901,VHL-KGL-004,Izmir-Konak,2026-05-04T05:00:00Z,
ALT-KGL-001049,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003913 is delayed by 24 minutes.,DLV-KGL-003913,VHL-KGL-001,Bursa-Nilufer,2026-05-04T05:12:00Z,
ALT-KGL-001050,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003914 is delayed by 11 minutes.,DLV-KGL-003914,VHL-KGL-008,Istanbul-Kadikoy,2026-05-04T05:13:00Z,
ALT-KGL-001051,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003920 is delayed by 16 minutes.,DLV-KGL-003920,VHL-KGL-004,Istanbul-Kadikoy,2026-05-04T05:19:00Z,
ALT-KGL-001052,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003923 is delayed by 12 minutes.,DLV-KGL-003923,VHL-KGL-011,Ankara-Cankaya,2026-05-04T05:22:00Z,
ALT-KGL-001053,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003942 is delayed by 7 minutes.,DLV-KGL-003942,VHL-KGL-015,Istanbul-Sisli,2026-05-04T05:41:00Z,
ALT-KGL-001054,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003949 is delayed by 14 minutes.,DLV-KGL-003949,VHL-KGL-001,Istanbul-Kadikoy,2026-05-04T05:48:00Z,
ALT-KGL-001055,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003953 is delayed by 19 minutes.,DLV-KGL-003953,VHL-KGL-019,Bursa-Nilufer,2026-05-04T05:52:00Z,
ALT-KGL-001056,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003958 is delayed by 5 minutes.,DLV-KGL-003958,VHL-KGL-009,Bursa-Nilufer,2026-05-04T05:57:00Z,
ALT-KGL-001057,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003960 is delayed by 22 minutes.,DLV-KGL-003960,VHL-KGL-012,Bursa-Nilufer,2026-05-04T05:59:00Z,
ALT-KGL-001058,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003963 is delayed by 13 minutes.,DLV-KGL-003963,VHL-KGL-009,Ankara-Cankaya,2026-05-04T06:02:00Z,
ALT-KGL-001059,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003965 is delayed by 10 minutes.,DLV-KGL-003965,VHL-KGL-017,Bursa-Nilufer,2026-05-04T06:04:00Z,
ALT-KGL-001060,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003970 is delayed by 26 minutes.,DLV-KGL-003970,VHL-KGL-013,Izmir-Konak,2026-05-04T06:09:00Z,
ALT-KGL-001061,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003977 is delayed by 10 minutes.,DLV-KGL-003977,VHL-KGL-006,Izmir-Konak,2026-05-04T06:16:00Z,
ALT-KGL-001062,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-003980 is delayed by 9 minutes.,DLV-KGL-003980,VHL-KGL-001,Istanbul-Sisli,2026-05-04T06:19:00Z,
ALT-KGL-001063,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003982 is delayed by 10 minutes.,DLV-KGL-003982,VHL-KGL-006,Bursa-Nilufer,2026-05-04T06:21:00Z,
ALT-KGL-001064,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003985 is delayed by 27 minutes.,DLV-KGL-003985,VHL-KGL-020,Izmir-Konak,2026-05-04T06:24:00Z,
ALT-KGL-001065,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003989 is delayed by 29 minutes.,DLV-KGL-003989,VHL-KGL-004,Ankara-Cankaya,2026-05-04T06:28:00Z,
ALT-KGL-001066,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003994 is delayed by 10 minutes.,DLV-KGL-003994,VHL-KGL-015,Ankara-Cankaya,2026-05-04T06:33:00Z,
ALT-KGL-001067,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-003997 is delayed by 27 minutes.,DLV-KGL-003997,VHL-KGL-017,Izmir-Konak,2026-05-04T06:36:00Z,
ALT-KGL-001068,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004004 is delayed by 29 minutes.,DLV-KGL-004004,VHL-KGL-004,Istanbul-Sisli,2026-05-04T06:43:00Z,
ALT-KGL-001069,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004012 is delayed by 9 minutes.,DLV-KGL-004012,VHL-KGL-002,Ankara-Cankaya,2026-05-04T06:51:00Z,
ALT-KGL-001070,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004013 is delayed by 15 minutes.,DLV-KGL-004013,VHL-KGL-017,Bursa-Nilufer,2026-05-04T06:52:00Z,
ALT-KGL-001071,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004021 is delayed by 8 minutes.,DLV-KGL-004021,VHL-KGL-017,Istanbul-Sisli,2026-05-04T07:00:00Z,
ALT-KGL-001072,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004024 is delayed by 14 minutes.,DLV-KGL-004024,VHL-KGL-006,Ankara-Cankaya,2026-05-04T07:03:00Z,
ALT-KGL-001073,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004025 is delayed by 8 minutes.,DLV-KGL-004025,VHL-KGL-014,Bursa-Nilufer,2026-05-04T07:04:00Z,
ALT-KGL-001074,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004028 is delayed by 22 minutes.,DLV-KGL-004028,VHL-KGL-005,Ankara-Cankaya,2026-05-04T07:07:00Z,
ALT-KGL-001075,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004033 is delayed by 17 minutes.,DLV-KGL-004033,VHL-KGL-004,Istanbul-Sisli,2026-05-04T07:12:00Z,
ALT-KGL-001076,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004042 is delayed by 14 minutes.,DLV-KGL-004042,VHL-KGL-015,Izmir-Konak,2026-05-04T07:21:00Z,
ALT-KGL-001077,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004047 is delayed by 18 minutes.,DLV-KGL-004047,VHL-KGL-006,Izmir-Konak,2026-05-04T07:26:00Z,
ALT-KGL-001078,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004048 is delayed by 22 minutes.,DLV-KGL-004048,VHL-KGL-008,Bursa-Nilufer,2026-05-04T07:27:00Z,
ALT-KGL-001079,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004050 is delayed by 11 minutes.,DLV-KGL-004050,VHL-KGL-018,Istanbul-Kadikoy,2026-05-04T07:29:00Z,
ALT-KGL-001080,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004054 is delayed by 17 minutes.,DLV-KGL-004054,VHL-KGL-016,Ankara-Cankaya,2026-05-04T07:33:00Z,
ALT-KGL-001081,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004055 is delayed by 8 minutes.,DLV-KGL-004055,VHL-KGL-001,Izmir-Konak,2026-05-04T07:34:00Z,
ALT-KGL-001082,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004057 is delayed by 9 minutes.,DLV-KGL-004057,VHL-KGL-002,Istanbul-Kadikoy,2026-05-04T07:36:00Z,
ALT-KGL-001083,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004059 is delayed by 21 minutes.,DLV-KGL-004059,VHL-KGL-001,Bursa-Nilufer,2026-05-04T07:38:00Z,
ALT-KGL-001084,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004062 is delayed by 19 minutes.,DLV-KGL-004062,VHL-KGL-012,Istanbul-Kadikoy,2026-05-04T07:41:00Z,
ALT-KGL-001085,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004085 is delayed by 24 minutes.,DLV-KGL-004085,VHL-KGL-012,Ankara-Cankaya,2026-05-04T08:04:00Z,
ALT-KGL-001086,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004093 is delayed by 24 minutes.,DLV-KGL-004093,VHL-KGL-016,Ankara-Cankaya,2026-05-04T08:12:00Z,
ALT-KGL-001087,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004113 is delayed by 13 minutes.,DLV-KGL-004113,VHL-KGL-008,Istanbul-Sisli,2026-05-04T08:32:00Z,
ALT-KGL-001088,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004116 is delayed by 16 minutes.,DLV-KGL-004116,VHL-KGL-003,Ankara-Cankaya,2026-05-04T08:35:00Z,
ALT-KGL-001089,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004117 is delayed by 25 minutes.,DLV-KGL-004117,VHL-KGL-014,Izmir-Konak,2026-05-04T08:36:00Z,
ALT-KGL-001090,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004118 is delayed by 24 minutes.,DLV-KGL-004118,VHL-KGL-015,Istanbul-Sisli,2026-05-04T08:37:00Z,
ALT-KGL-001091,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004119 is delayed by 7 minutes.,DLV-KGL-004119,VHL-KGL-001,Izmir-Konak,2026-05-04T08:38:00Z,
ALT-KGL-001092,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004123 is delayed by 9 minutes.,DLV-KGL-004123,VHL-KGL-016,Ankara-Cankaya,2026-05-04T08:42:00Z,
ALT-KGL-001093,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004141 is delayed by 29 minutes.,DLV-KGL-004141,VHL-KGL-005,Izmir-Konak,2026-05-04T09:00:00Z,
ALT-KGL-001094,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004142 is delayed by 20 minutes.,DLV-KGL-004142,VHL-KGL-020,Istanbul-Kadikoy,2026-05-04T09:01:00Z,
ALT-KGL-001095,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004144 is delayed by 27 minutes.,DLV-KGL-004144,VHL-KGL-011,Izmir-Konak,2026-05-04T09:03:00Z,
ALT-KGL-001096,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004152 is delayed by 22 minutes.,DLV-KGL-004152,VHL-KGL-007,Ankara-Cankaya,2026-05-04T09:11:00Z,
ALT-KGL-001097,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004158 is delayed by 17 minutes.,DLV-KGL-004158,VHL-KGL-013,Istanbul-Kadikoy,2026-05-04T09:17:00Z,
ALT-KGL-001098,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004163 is delayed by 8 minutes.,DLV-KGL-004163,VHL-KGL-015,Bursa-Nilufer,2026-05-04T09:22:00Z,
ALT-KGL-001099,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004165 is delayed by 25 minutes.,DLV-KGL-004165,VHL-KGL-016,Ankara-Cankaya,2026-05-04T09:24:00Z,
ALT-KGL-001100,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004170 is delayed by 10 minutes.,DLV-KGL-004170,VHL-KGL-006,Istanbul-Sisli,2026-05-04T09:29:00Z,
ALT-KGL-001101,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004171 is delayed by 23 minutes.,DLV-KGL-004171,VHL-KGL-002,Istanbul-Sisli,2026-05-04T09:30:00Z,
ALT-KGL-001102,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004180 is delayed by 26 minutes.,DLV-KGL-004180,VHL-KGL-020,Izmir-Konak,2026-05-04T09:39:00Z,
ALT-KGL-001103,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004183 is delayed by 5 minutes.,DLV-KGL-004183,VHL-KGL-011,Bursa-Nilufer,2026-05-04T09:42:00Z,
ALT-KGL-001104,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004186 is delayed by 21 minutes.,DLV-KGL-004186,VHL-KGL-001,Ankara-Cankaya,2026-05-04T09:45:00Z,
ALT-KGL-001105,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004189 is delayed by 20 minutes.,DLV-KGL-004189,VHL-KGL-014,Ankara-Cankaya,2026-05-04T09:48:00Z,
ALT-KGL-001106,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004191 is delayed by 16 minutes.,DLV-KGL-004191,VHL-KGL-015,Ankara-Cankaya,2026-05-04T09:50:00Z,
ALT-KGL-001107,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004195 is delayed by 22 minutes.,DLV-KGL-004195,VHL-KGL-016,Ankara-Cankaya,2026-05-04T09:54:00Z,
ALT-KGL-001108,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004207 is delayed by 23 minutes.,DLV-KGL-004207,VHL-KGL-006,Ankara-Cankaya,2026-05-04T10:06:00Z,
ALT-KGL-001109,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004209 is delayed by 18 minutes.,DLV-KGL-004209,VHL-KGL-015,Istanbul-Sisli,2026-05-04T10:08:00Z,
ALT-KGL-001110,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004210 is delayed by 9 minutes.,DLV-KGL-004210,VHL-KGL-014,Bursa-Nilufer,2026-05-04T10:09:00Z,
ALT-KGL-001111,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004211 is delayed by 12 minutes.,DLV-KGL-004211,VHL-KGL-002,Istanbul-Sisli,2026-05-04T10:10:00Z,
ALT-KGL-001112,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004213 is delayed by 26 minutes.,DLV-KGL-004213,VHL-KGL-014,Izmir-Konak,2026-05-04T10:12:00Z,
ALT-KGL-001113,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004218 is delayed by 28 minutes.,DLV-KGL-004218,VHL-KGL-006,Istanbul-Kadikoy,2026-05-04T10:17:00Z,
ALT-KGL-001114,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004219 is delayed by 9 minutes.,DLV-KGL-004219,VHL-KGL-018,Ankara-Cankaya,2026-05-04T10:18:00Z,
ALT-KGL-001115,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004221 is delayed by 29 minutes.,DLV-KGL-004221,VHL-KGL-008,Ankara-Cankaya,2026-05-04T10:20:00Z,
ALT-KGL-001116,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004226 is delayed by 7 minutes.,DLV-KGL-004226,VHL-KGL-010,Izmir-Konak,2026-05-04T10:25:00Z,
ALT-KGL-001117,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004229 is delayed by 16 minutes.,DLV-KGL-004229,VHL-KGL-016,Ankara-Cankaya,2026-05-04T10:28:00Z,
ALT-KGL-001118,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004230 is delayed by 26 minutes.,DLV-KGL-004230,VHL-KGL-016,Izmir-Konak,2026-05-04T10:29:00Z,
ALT-KGL-001119,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004240 is delayed by 26 minutes.,DLV-KGL-004240,VHL-KGL-008,Ankara-Cankaya,2026-05-04T10:39:00Z,
ALT-KGL-001120,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004243 is delayed by 22 minutes.,DLV-KGL-004243,VHL-KGL-004,Izmir-Konak,2026-05-04T10:42:00Z,
ALT-KGL-001121,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004246 is delayed by 29 minutes.,DLV-KGL-004246,VHL-KGL-005,Ankara-Cankaya,2026-05-04T10:45:00Z,
ALT-KGL-001122,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004252 is delayed by 18 minutes.,DLV-KGL-004252,VHL-KGL-015,Bursa-Nilufer,2026-05-04T10:51:00Z,
ALT-KGL-001123,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004254 is delayed by 7 minutes.,DLV-KGL-004254,VHL-KGL-017,Izmir-Konak,2026-05-04T10:53:00Z,
ALT-KGL-001124,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004256 is delayed by 9 minutes.,DLV-KGL-004256,VHL-KGL-019,Ankara-Cankaya,2026-05-04T10:55:00Z,
ALT-KGL-001125,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004257 is delayed by 26 minutes.,DLV-KGL-004257,VHL-KGL-014,Izmir-Konak,2026-05-04T10:56:00Z,
ALT-KGL-001126,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004259 is delayed by 9 minutes.,DLV-KGL-004259,VHL-KGL-010,Ankara-Cankaya,2026-05-04T10:58:00Z,
ALT-KGL-001127,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004264 is delayed by 29 minutes.,DLV-KGL-004264,VHL-KGL-012,Istanbul-Kadikoy,2026-05-04T11:03:00Z,
ALT-KGL-001128,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004265 is delayed by 21 minutes.,DLV-KGL-004265,VHL-KGL-011,Istanbul-Kadikoy,2026-05-04T11:04:00Z,
ALT-KGL-001129,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004268 is delayed by 26 minutes.,DLV-KGL-004268,VHL-KGL-010,Bursa-Nilufer,2026-05-04T11:07:00Z,
ALT-KGL-001130,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004270 is delayed by 21 minutes.,DLV-KGL-004270,VHL-KGL-006,Izmir-Konak,2026-05-04T11:09:00Z,
ALT-KGL-001131,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004272 is delayed by 27 minutes.,DLV-KGL-004272,VHL-KGL-003,Bursa-Nilufer,2026-05-04T11:11:00Z,
ALT-KGL-001132,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004277 is delayed by 18 minutes.,DLV-KGL-004277,VHL-KGL-003,Izmir-Konak,2026-05-04T11:16:00Z,
ALT-KGL-001133,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004278 is delayed by 8 minutes.,DLV-KGL-004278,VHL-KGL-018,Istanbul-Kadikoy,2026-05-04T11:17:00Z,
ALT-KGL-001134,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004279 is delayed by 9 minutes.,DLV-KGL-004279,VHL-KGL-011,Istanbul-Kadikoy,2026-05-04T11:18:00Z,
ALT-KGL-001135,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004286 is delayed by 21 minutes.,DLV-KGL-004286,VHL-KGL-008,Istanbul-Sisli,2026-05-04T11:25:00Z,
ALT-KGL-001136,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004287 is delayed by 19 minutes.,DLV-KGL-004287,VHL-KGL-011,Ankara-Cankaya,2026-05-04T11:26:00Z,
ALT-KGL-001137,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004289 is delayed by 6 minutes.,DLV-KGL-004289,VHL-KGL-003,Istanbul-Sisli,2026-05-04T11:28:00Z,
ALT-KGL-001138,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-004291 is delayed by 6 minutes.,DLV-KGL-004291,VHL-KGL-015,Ankara-Cankaya,2026-05-04T11:30:00Z,
ALT-KGL-001139,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004295 is delayed by 20 minutes.,DLV-KGL-004295,VHL-KGL-017,Bursa-Nilufer,2026-05-04T11:34:00Z,
ALT-KGL-001140,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-004298 is delayed by 20 minutes.,DLV-KGL-004298,VHL-KGL-009,Istanbul-Sisli,2026-05-04T11:37:00Z,
